Candidate_ID,Requisition_ID,Requisition_Fill_Start_Date,Outcome,Job,Job_Status,Recruiter,Hiring_Manager,Origin,Source,Current_Interview_Stage,Furthest_Stage_Reached,Archive_Reason,Offer_Decline_Category,Candidate_Application_Date,Candidate_Stage_1_Interview_Date,Candidate_Stage_2_Interview_Date,Candidate_Offer_Stage_Entered_Date,Candidate_Offer_Accept_Date,Candidate_Start_Date
CAND-000755,R-ENG-1001-JustKaizen-0256,07/14/2022,Archived,Senior Data Engineer,closed,Kimberly Williams,Amanda Reynolds,referred,Referral,Archived,Onsite,Position filled,,07/18/2022,07/25/2022,08/01/2022,08/08/2022,,
CAND-000756,R-ENG-1001-JustKaizen-0256,07/14/2022,Archived,Senior Data Engineer,closed,Kimberly Williams,Amanda Reynolds,sourced,Talent Sourcer Outreach,Archived,Offer,Offer declined,Compensation,07/27/2022,08/03/2022,08/10/2022,08/17/2022,,
CAND-000757,R-ENG-1001-JustKaizen-0257,03/18/2025,Hired,Associate Software Engineer,closed,Terri Moore,Angela Hall,referred,Referral,Hired,Hired,,,03/29/2025,04/06/2025,04/20/2025,05/01/2025,05/05/2025,05/07/2025
CAND-000758,R-ENG-1001-JustKaizen-0257,03/18/2025,Archived,Associate Software Engineer,closed,Terri Moore,Angela Hall,referred,Referral,Archived,Phone Screen,Not qualified,,03/28/2025,04/04/2025,04/11/2025,,,
CAND-000759,R-ENG-1001-JustKaizen-0257,03/18/2025,Archived,Associate Software Engineer,closed,Terri Moore,Angela Hall,sourced,Talent Sourcer Outreach,Archived,Offer,Offer declined,Career Growth,03/25/2025,04/01/2025,04/08/2025,04/15/2025,,
CAND-000760,R-ENG-1001-JustKaizen-0257,03/18/2025,Archived,Associate Software Engineer,closed,Terri Moore,Angela Hall,applied,Career Page,Archived,Phone Screen,Not qualified,,03/29/2025,04/05/2025,04/12/2025,,,
CAND-000761,R-ENG-1001-JustKaizen-0258,06/22/2022,Hired,Software Engineer,closed,Anna Briggs,Zachary Rice,applied,Career Page,Hired,Hired,,,06/24/2022,07/08/2022,07/15/2022,07/27/2022,07/29/2022,08/26/2022
CAND-000762,R-ENG-1001-JustKaizen-0258,06/22/2022,Archived,Software Engineer,closed,Anna Briggs,Zachary Rice,applied,LinkedIn,Archived,Applied,Not qualified,,07/21/2022,,,,,
CAND-000763,R-ENG-1001-JustKaizen-0259,06/20/2023,Hired,Security Engineer,closed,Kathleen Clark,James Ray,applied,LinkedIn,Hired,Hired,,,07/01/2023,07/08/2023,07/18/2023,07/27/2023,08/03/2023,08/17/2023
CAND-000764,R-ENG-1001-JustKaizen-0259,06/20/2023,Archived,Security Engineer,closed,Kathleen Clark,James Ray,sourced,LinkedIn,Archived,Recruiter Screen,Not qualified,,07/17/2023,07/24/2023,,,,
CAND-000765,R-ENG-1001-JustKaizen-0259,06/20/2023,Archived,Security Engineer,closed,Kathleen Clark,James Ray,applied,Glassdoor,Archived,Applied,Not qualified,,07/12/2023,,,,,
CAND-000766,R-ENG-1001-JustKaizen-0260,03/23/2021,Hired,Principal AI/ML Engineer,closed,Kathleen Clark,Melissa Martinez,sourced,LinkedIn,Hired,Hired,,,03/26/2021,04/06/2021,04/14/2021,04/22/2021,04/25/2021,05/12/2021
CAND-000767,R-ENG-1001-JustKaizen-0260,03/23/2021,Archived,Principal AI/ML Engineer,closed,Kathleen Clark,Melissa Martinez,referred,Referral,Archived,Onsite,Position filled,,04/15/2021,04/22/2021,04/29/2021,05/06/2021,,
CAND-000768,R-ENG-1001-JustKaizen-0260,03/23/2021,Archived,Principal AI/ML Engineer,closed,Kathleen Clark,Melissa Martinez,sourced,Talent Sourcer Outreach,Archived,Applied,Not qualified,,03/28/2021,,,,,
CAND-000769,R-ENG-1001-JustKaizen-0261,02/24/2023,Hired,Principal Software Engineer,closed,Jillian Wilson,Matthew Kerr,applied,Career Page,Hired,Hired,,,02/26/2023,03/11/2023,03/25/2023,04/04/2023,04/11/2023,04/20/2023
CAND-000770,R-ENG-1001-JustKaizen-0261,02/24/2023,Archived,Principal Software Engineer,closed,Jillian Wilson,Matthew Kerr,sourced,LinkedIn,Archived,Onsite,Position filled,,03/02/2023,03/09/2023,03/16/2023,03/23/2023,,
CAND-000771,R-ENG-1001-JustKaizen-0261,02/24/2023,Archived,Principal Software Engineer,closed,Jillian Wilson,Matthew Kerr,sourced,LinkedIn,Archived,Applied,Not qualified,,02/28/2023,,,,,
CAND-000772,R-ENG-1001-JustKaizen-0262,10/15/2020,Hired,Principal QA Engineer,closed,Janice Jefferson,Donna Martinez,sourced,LinkedIn,Hired,Hired,,,10/17/2020,10/30/2020,11/13/2020,11/24/2020,12/01/2020,12/16/2020
CAND-000773,R-ENG-1001-JustKaizen-0262,10/15/2020,Archived,Principal QA Engineer,closed,Janice Jefferson,Donna Martinez,sourced,LinkedIn,Archived,Applied,Not qualified,,10/26/2020,,,,,
CAND-000774,R-ENG-1001-JustKaizen-0263,04/07/2022,Hired,Staff AI/ML Engineer,closed,April Powers,Roberta Hughes,applied,Glassdoor,Hired,Hired,,,04/21/2022,05/02/2022,05/11/2022,05/22/2022,05/27/2022,06/06/2022
CAND-000775,R-ENG-1001-JustKaizen-0263,04/07/2022,Archived,Staff AI/ML Engineer,closed,April Powers,Roberta Hughes,applied,LinkedIn,Archived,Offer,Offer declined,Personal,04/09/2022,04/16/2022,04/23/2022,04/30/2022,,
CAND-000776,R-ENG-1001-JustKaizen-0264,02/22/2023,Hired,Staff AI/ML Engineer,closed,Jillian Wilson,Cody Cox,applied,Job Board,Hired,Hired,,,02/26/2023,03/05/2023,03/16/2023,03/21/2023,03/25/2023,04/22/2023
CAND-000777,R-ENG-1001-JustKaizen-0264,02/22/2023,Archived,Staff AI/ML Engineer,closed,Jillian Wilson,Cody Cox,applied,Job Board,Archived,Applied,Not qualified,,03/19/2023,,,,,
CAND-000778,R-ENG-1001-JustKaizen-0264,02/22/2023,Archived,Staff AI/ML Engineer,closed,Jillian Wilson,Cody Cox,applied,Job Board,Archived,Onsite,Position filled,,02/23/2023,03/02/2023,03/09/2023,03/16/2023,,
CAND-000779,R-ENG-1001-JustKaizen-0264,02/22/2023,Archived,Staff AI/ML Engineer,closed,Jillian Wilson,Cody Cox,applied,Job Board,Archived,Offer,Offer declined,Location,02/23/2023,03/02/2023,03/09/2023,03/16/2023,,
CAND-000780,R-ENG-1001-JustKaizen-0265,12/25/2025,Hired,Principal Data Engineer,closed,April Powers,Matthew Kerr,applied,Job Board,Hired,Hired,,,01/01/2026,01/15/2026,01/29/2026,02/03/2026,02/06/2026,02/23/2026
CAND-000781,R-ENG-1001-JustKaizen-0265,12/25/2025,Archived,Principal Data Engineer,closed,April Powers,Matthew Kerr,sourced,Talent Sourcer Outreach,Archived,Offer,Offer declined,Career Growth,01/09/2026,01/16/2026,01/23/2026,01/30/2026,,
CAND-000782,R-ENG-1001-JustKaizen-0265,12/25/2025,Archived,Principal Data Engineer,closed,April Powers,Matthew Kerr,applied,Career Page,Archived,Recruiter Screen,Not qualified,,01/12/2026,01/19/2026,,,,
CAND-000783,R-ENG-1001-JustKaizen-0265,12/25/2025,Archived,Principal Data Engineer,closed,April Powers,Matthew Kerr,internal,Internal,Archived,Phone Screen,Not qualified,,01/07/2026,01/14/2026,01/21/2026,,,
CAND-000784,R-ENG-1001-JustKaizen-0266,03/15/2025,Hired,Principal Software Engineer,closed,Terri Moore,Melissa Martinez,referred,Referral,Hired,Hired,,,03/24/2025,04/03/2025,04/15/2025,04/25/2025,05/02/2025,05/13/2025
CAND-000785,R-ENG-1001-JustKaizen-0266,03/15/2025,Archived,Principal Software Engineer,closed,Terri Moore,Melissa Martinez,applied,LinkedIn,Archived,Recruiter Screen,Not qualified,,03/30/2025,04/06/2025,,,,
CAND-000786,R-ENG-1001-JustKaizen-0266,03/15/2025,Archived,Principal Software Engineer,closed,Terri Moore,Melissa Martinez,sourced,Talent Sourcer Outreach,Archived,Recruiter Screen,Not qualified,,03/23/2025,03/30/2025,,,,
CAND-000787,R-ENG-1001-JustKaizen-0266,03/15/2025,Archived,Principal Software Engineer,closed,Terri Moore,Melissa Martinez,sourced,LinkedIn,Archived,Offer,Offer declined,Accepted Other Offer,03/19/2025,03/26/2025,04/02/2025,04/09/2025,,
CAND-000788,R-ENG-1001-JustKaizen-0267,09/10/2025,Hired,Staff DevEx Engineer,closed,Sean Jones,Tyler Sanders,applied,Career Page,Hired,Hired,,,09/12/2025,09/21/2025,09/29/2025,10/07/2025,10/11/2025,11/03/2025
CAND-000789,R-ENG-1001-JustKaizen-0267,09/10/2025,Archived,Staff DevEx Engineer,closed,Sean Jones,Tyler Sanders,referred,Referral,Archived,Applied,Not qualified,,09/28/2025,,,,,
CAND-000790,R-ENG-1001-JustKaizen-0268,05/27/2022,Hired,Distinguished DevEx Engineer,closed,April Powers,Rachel Sanchez,referred,Referral,Hired,Hired,,,06/02/2022,06/09/2022,06/18/2022,06/27/2022,06/29/2022,07/18/2022
CAND-000791,R-ENG-1001-JustKaizen-0268,05/27/2022,Archived,Distinguished DevEx Engineer,closed,April Powers,Rachel Sanchez,applied,Glassdoor,Archived,Phone Screen,Not qualified,,06/17/2022,06/24/2022,07/01/2022,,,
CAND-000792,R-ENG-1001-JustKaizen-0268,05/27/2022,Archived,Distinguished DevEx Engineer,closed,April Powers,Rachel Sanchez,referred,Referral,Archived,Applied,Not qualified,,06/22/2022,,,,,
CAND-000793,R-ENG-1001-JustKaizen-0269,10/27/2024,Hired,Staff Site Reliability Engineer,closed,Kathleen Clark,Alicia Ryan,sourced,Talent Sourcer Outreach,Hired,Hired,,,11/01/2024,11/13/2024,11/27/2024,12/08/2024,12/14/2024,12/18/2024
CAND-000794,R-ENG-1001-JustKaizen-0269,10/27/2024,Archived,Staff Site Reliability Engineer,closed,Kathleen Clark,Alicia Ryan,agency,Agency,Archived,Phone Screen,Not qualified,,11/02/2024,11/09/2024,11/16/2024,,,
CAND-000795,R-ENG-1001-JustKaizen-0269,10/27/2024,Archived,Staff Site Reliability Engineer,closed,Kathleen Clark,Alicia Ryan,referred,Referral,Archived,Offer,Offer declined,Compensation,11/20/2024,11/27/2024,12/04/2024,12/11/2024,,
CAND-000796,R-ENG-1001-JustKaizen-0270,01/29/2023,Hired,Staff Infrastructure Engineer,closed,Michelle Wilson,Melissa Brewer,sourced,LinkedIn,Hired,Hired,,,02/02/2023,02/10/2023,02/17/2023,02/23/2023,02/25/2023,03/29/2023
CAND-000797,R-ENG-1001-JustKaizen-0270,01/29/2023,Archived,Staff Infrastructure Engineer,closed,Michelle Wilson,Melissa Brewer,agency,Agency,Archived,Phone Screen,Not qualified,,02/25/2023,03/04/2023,03/11/2023,,,
CAND-000798,R-ENG-1001-JustKaizen-0270,01/29/2023,Archived,Staff Infrastructure Engineer,closed,Michelle Wilson,Melissa Brewer,referred,Referral,Archived,Onsite,Position filled,,02/24/2023,03/03/2023,03/10/2023,03/17/2023,,
CAND-000799,R-ENG-1001-JustKaizen-0270,01/29/2023,Archived,Staff Infrastructure Engineer,closed,Michelle Wilson,Melissa Brewer,sourced,Talent Sourcer Outreach,Archived,Applied,Not qualified,,02/27/2023,,,,,
CAND-000800,R-ENG-1001-JustKaizen-0271,03/13/2021,Hired,Principal Software Engineer,closed,Kathleen Clark,Melissa Wang,applied,Glassdoor,Hired,Hired,,,03/25/2021,04/01/2021,04/09/2021,04/21/2021,04/23/2021,05/12/2021
CAND-000801,R-ENG-1001-JustKaizen-0271,03/13/2021,Archived,Principal Software Engineer,closed,Kathleen Clark,Melissa Wang,referred,Referral,Archived,Phone Screen,Not qualified,,03/27/2021,04/03/2021,04/10/2021,,,
CAND-000802,R-ENG-1001-JustKaizen-0271,03/13/2021,Archived,Principal Software Engineer,closed,Kathleen Clark,Melissa Wang,applied,Glassdoor,Archived,Onsite,Position filled,,04/10/2021,04/17/2021,04/24/2021,05/01/2021,,
CAND-000803,R-ENG-1001-JustKaizen-0272,04/17/2022,Hired,Staff Security Engineer,closed,Tara Long,Miranda Henry,applied,LinkedIn,Hired,Hired,,,04/28/2022,05/08/2022,05/15/2022,05/24/2022,05/31/2022,06/07/2022
CAND-000804,R-ENG-1001-JustKaizen-0272,04/17/2022,Archived,Staff Security Engineer,closed,Tara Long,Miranda Henry,agency,Agency,Archived,Offer,Offer declined,Accepted Other Offer,05/02/2022,05/09/2022,05/16/2022,05/23/2022,,
CAND-000805,R-ENG-1001-JustKaizen-0272,04/17/2022,Archived,Staff Security Engineer,closed,Tara Long,Miranda Henry,sourced,LinkedIn,Archived,Recruiter Screen,Not qualified,,04/28/2022,05/05/2022,,,,
CAND-000806,R-ENG-1001-JustKaizen-0272,04/17/2022,Archived,Staff Security Engineer,closed,Tara Long,Miranda Henry,referred,Referral,Archived,Phone Screen,Not qualified,,05/07/2022,05/14/2022,05/21/2022,,,
CAND-000807,R-ENG-1001-JustKaizen-0273,01/06/2023,Hired,Staff DevEx Engineer,closed,Kimberly Williams,Jacqueline Nelson,sourced,Talent Sourcer Outreach,Hired,Hired,,,01/19/2023,01/29/2023,02/10/2023,02/22/2023,02/25/2023,03/02/2023
CAND-000808,R-ENG-1001-JustKaizen-0273,01/06/2023,Archived,Staff DevEx Engineer,closed,Kimberly Williams,Jacqueline Nelson,agency,Agency,Archived,Phone Screen,Not qualified,,01/13/2023,01/20/2023,01/27/2023,,,
CAND-000809,R-ENG-1001-JustKaizen-0273,01/06/2023,Archived,Staff DevEx Engineer,closed,Kimberly Williams,Jacqueline Nelson,referred,Referral,Archived,Phone Screen,Not qualified,,01/12/2023,01/19/2023,01/26/2023,,,
CAND-000810,R-ENG-1001-JustKaizen-0273,01/06/2023,Archived,Staff DevEx Engineer,closed,Kimberly Williams,Jacqueline Nelson,applied,LinkedIn,Archived,Offer,Offer declined,Career Growth,01/25/2023,02/01/2023,02/08/2023,02/15/2023,,
CAND-000811,R-ENG-1001-JustKaizen-0274,02/06/2021,Hired,Principal Security Engineer,closed,Kathleen Clark,Donna Martinez,applied,Job Board,Hired,Hired,,,02/19/2021,03/03/2021,03/14/2021,03/23/2021,03/27/2021,04/09/2021
CAND-000812,R-ENG-1001-JustKaizen-0274,02/06/2021,Archived,Principal Security Engineer,closed,Kathleen Clark,Donna Martinez,sourced,LinkedIn,Archived,Onsite,Position filled,,02/17/2021,02/24/2021,03/02/2021,03/09/2021,,
CAND-000813,R-ENG-1001-JustKaizen-0275,01/10/2025,Hired,Staff Data Engineer,closed,Janice Jefferson,Jacqueline Nelson,applied,LinkedIn,Hired,Hired,,,01/20/2025,01/28/2025,02/10/2025,02/22/2025,02/27/2025,03/11/2025
CAND-000814,R-ENG-1001-JustKaizen-0275,01/10/2025,Archived,Staff Data Engineer,closed,Janice Jefferson,Jacqueline Nelson,internal,Internal,Archived,Phone Screen,Not qualified,,01/18/2025,01/25/2025,02/01/2025,,,
CAND-000815,R-ENG-1001-JustKaizen-0276,04/23/2021,Hired,Staff Infrastructure Engineer,closed,Rebekah Gregory,Alicia Ryan,referred,Referral,Hired,Hired,,,04/24/2021,05/07/2021,05/16/2021,05/21/2021,05/23/2021,06/19/2021
CAND-000816,R-ENG-1001-JustKaizen-0276,04/23/2021,Archived,Staff Infrastructure Engineer,closed,Rebekah Gregory,Alicia Ryan,applied,Job Board,Archived,Applied,Not qualified,,05/18/2021,,,,,
CAND-000817,R-ENG-1001-JustKaizen-0276,04/23/2021,Archived,Staff Infrastructure Engineer,closed,Rebekah Gregory,Alicia Ryan,applied,LinkedIn,Archived,Phone Screen,Not qualified,,04/26/2021,05/03/2021,05/10/2021,,,
CAND-000818,R-ENG-1001-JustKaizen-0277,01/20/2023,Hired,Staff Software Engineer,closed,Terri Moore,Michael Graham,referred,Referral,Hired,Hired,,,02/01/2023,02/13/2023,02/22/2023,03/05/2023,03/08/2023,03/23/2023
CAND-000819,R-ENG-1001-JustKaizen-0277,01/20/2023,Archived,Staff Software Engineer,closed,Terri Moore,Michael Graham,referred,Referral,Archived,Recruiter Screen,Not qualified,,01/26/2023,02/02/2023,,,,
CAND-000820,R-ENG-1001-JustKaizen-0277,01/20/2023,Archived,Staff Software Engineer,closed,Terri Moore,Michael Graham,applied,Glassdoor,Archived,Phone Screen,Not qualified,,01/22/2023,01/29/2023,02/05/2023,,,
CAND-000821,R-ENG-1001-JustKaizen-0278,05/29/2023,Hired,Staff Data Engineer,closed,Jillian Wilson,Cody Cox,applied,Job Board,Hired,Hired,,,06/11/2023,06/19/2023,06/30/2023,07/08/2023,07/12/2023,07/26/2023
CAND-000822,R-ENG-1001-JustKaizen-0278,05/29/2023,Archived,Staff Data Engineer,closed,Jillian Wilson,Cody Cox,agency,Agency,Archived,Applied,Not qualified,,06/01/2023,,,,,
CAND-000823,R-ENG-1001-JustKaizen-0278,05/29/2023,Archived,Staff Data Engineer,closed,Jillian Wilson,Cody Cox,sourced,Talent Sourcer Outreach,Archived,Offer,Offer declined,Location,06/27/2023,07/04/2023,07/11/2023,07/18/2023,,
CAND-000824,R-ENG-1001-JustKaizen-0278,05/29/2023,Archived,Staff Data Engineer,closed,Jillian Wilson,Cody Cox,applied,Job Board,Archived,Phone Screen,Not qualified,,06/14/2023,06/21/2023,06/28/2023,,,
CAND-000825,R-ENG-1001-JustKaizen-0279,08/05/2022,Hired,Staff AI/ML Engineer,closed,Tara Long,James Johnson,referred,Referral,Hired,Hired,,,08/16/2022,08/27/2022,09/05/2022,09/14/2022,09/19/2022,09/29/2022
CAND-000826,R-ENG-1001-JustKaizen-0279,08/05/2022,Archived,Staff AI/ML Engineer,closed,Tara Long,James Johnson,applied,Job Board,Archived,Recruiter Screen,Not qualified,,08/08/2022,08/15/2022,,,,
CAND-000827,R-ENG-1001-JustKaizen-0280,05/04/2023,Hired,Staff AI/ML Engineer,closed,April Powers,Melissa Brewer,applied,Glassdoor,Hired,Hired,,,05/09/2023,05/23/2023,06/01/2023,06/10/2023,06/17/2023,06/26/2023
CAND-000828,R-ENG-1001-JustKaizen-0280,05/04/2023,Archived,Staff AI/ML Engineer,closed,April Powers,Melissa Brewer,applied,Glassdoor,Archived,Phone Screen,Not qualified,,05/10/2023,05/17/2023,05/24/2023,,,
CAND-000829,R-ENG-1001-JustKaizen-0280,05/04/2023,Archived,Staff AI/ML Engineer,closed,April Powers,Melissa Brewer,sourced,LinkedIn,Archived,Recruiter Screen,Not qualified,,05/15/2023,05/22/2023,,,,
CAND-000830,R-ENG-1001-JustKaizen-0281,11/20/2020,Hired,Principal Site Reliability Engineer,closed,Janice Jefferson,Melissa Wang,sourced,LinkedIn,Hired,Hired,,,11/26/2020,12/06/2020,12/13/2020,12/18/2020,12/23/2020,01/24/2021
CAND-000831,R-ENG-1001-JustKaizen-0281,11/20/2020,Archived,Principal Site Reliability Engineer,closed,Janice Jefferson,Melissa Wang,applied,Job Board,Archived,Applied,Not qualified,,12/11/2020,,,,,
CAND-000832,R-ENG-1001-JustKaizen-0281,11/20/2020,Archived,Principal Site Reliability Engineer,closed,Janice Jefferson,Melissa Wang,referred,Referral,Archived,Phone Screen,Not qualified,,12/18/2020,12/25/2020,01/01/2021,,,
CAND-000833,R-ENG-1001-JustKaizen-0282,11/28/2025,Hired,Staff AI/ML Engineer,closed,Brian Gutierrez,Patrick Rivera,referred,Referral,Hired,Hired,,,12/09/2025,12/19/2025,12/26/2025,01/05/2026,01/10/2026,02/01/2026
CAND-000834,R-ENG-1001-JustKaizen-0282,11/28/2025,Archived,Staff AI/ML Engineer,closed,Brian Gutierrez,Patrick Rivera,sourced,Talent Sourcer Outreach,Archived,Recruiter Screen,Not qualified,,12/09/2025,12/16/2025,,,,
CAND-000835,R-ENG-1001-JustKaizen-0282,11/28/2025,Archived,Staff AI/ML Engineer,closed,Brian Gutierrez,Patrick Rivera,internal,Internal,Archived,Offer,Offer declined,Compensation,12/22/2025,12/29/2025,01/05/2026,01/12/2026,,
CAND-000836,R-ENG-1001-JustKaizen-0282,11/28/2025,Archived,Staff AI/ML Engineer,closed,Brian Gutierrez,Patrick Rivera,applied,Glassdoor,Archived,Recruiter Screen,Not qualified,,12/08/2025,12/15/2025,,,,
CAND-000837,R-ENG-1001-JustKaizen-0283,08/25/2023,Hired,Staff Software Engineer,closed,Ryan Chapman,Rodney Morales,sourced,Talent Sourcer Outreach,Hired,Hired,,,08/28/2023,09/08/2023,09/18/2023,09/23/2023,09/30/2023,10/29/2023
CAND-000838,R-ENG-1001-JustKaizen-0283,08/25/2023,Archived,Staff Software Engineer,closed,Ryan Chapman,Rodney Morales,applied,Glassdoor,Archived,Onsite,Position filled,,08/26/2023,09/02/2023,09/09/2023,09/16/2023,,
CAND-000839,R-ENG-1001-JustKaizen-0284,07/30/2023,Hired,Staff AI/ML Engineer,closed,Ryan Chapman,Michael Graham,referred,Referral,Hired,Hired,,,08/01/2023,08/08/2023,08/21/2023,09/01/2023,09/04/2023,10/01/2023
CAND-000840,R-ENG-1001-JustKaizen-0284,07/30/2023,Archived,Staff AI/ML Engineer,closed,Ryan Chapman,Michael Graham,agency,Agency,Archived,Recruiter Screen,Not qualified,,08/28/2023,09/04/2023,,,,
CAND-000841,R-ENG-1001-JustKaizen-0284,07/30/2023,Archived,Staff AI/ML Engineer,closed,Ryan Chapman,Michael Graham,referred,Referral,Archived,Onsite,Position filled,,08/16/2023,08/23/2023,08/30/2023,09/06/2023,,
CAND-000842,R-ENG-1001-JustKaizen-0285,12/05/2024,Hired,Staff Software Engineer,closed,Sandra Garcia,Kari Hardy,sourced,LinkedIn,Hired,Hired,,,12/12/2024,12/20/2024,12/31/2024,01/12/2025,01/14/2025,01/25/2025
CAND-000843,R-ENG-1001-JustKaizen-0285,12/05/2024,Archived,Staff Software Engineer,closed,Sandra Garcia,Kari Hardy,applied,Career Page,Archived,Recruiter Screen,Not qualified,,01/03/2025,01/10/2025,,,,
CAND-000844,R-ENG-1001-JustKaizen-0285,12/05/2024,Archived,Staff Software Engineer,closed,Sandra Garcia,Kari Hardy,applied,LinkedIn,Archived,Recruiter Screen,Not qualified,,12/29/2024,01/05/2025,,,,
CAND-000845,R-ENG-1001-JustKaizen-0286,01/27/2023,Hired,Principal Data Engineer,closed,Terri Moore,Melissa Martinez,sourced,LinkedIn,Hired,Hired,,,02/01/2023,02/08/2023,02/17/2023,03/01/2023,03/04/2023,03/20/2023
CAND-000846,R-ENG-1001-JustKaizen-0286,01/27/2023,Archived,Principal Data Engineer,closed,Terri Moore,Melissa Martinez,referred,Referral,Archived,Offer,Offer declined,Accepted Other Offer,02/22/2023,03/01/2023,03/08/2023,03/15/2023,,
CAND-000847,R-ENG-1001-JustKaizen-0286,01/27/2023,Archived,Principal Data Engineer,closed,Terri Moore,Melissa Martinez,sourced,LinkedIn,Archived,Recruiter Screen,Not qualified,,02/26/2023,03/05/2023,,,,
CAND-000848,R-ENG-1001-JustKaizen-0287,09/25/2023,Hired,Principal AI/ML Engineer,closed,Janice Jefferson,Donna Martinez,sourced,LinkedIn,Hired,Hired,,,09/30/2023,10/11/2023,10/20/2023,10/30/2023,11/01/2023,11/15/2023
CAND-000849,R-ENG-1001-JustKaizen-0287,09/25/2023,Archived,Principal AI/ML Engineer,closed,Janice Jefferson,Donna Martinez,sourced,Talent Sourcer Outreach,Archived,Offer,Offer declined,Career Growth,10/15/2023,10/22/2023,10/29/2023,11/05/2023,,
CAND-000850,R-ENG-1001-JustKaizen-0287,09/25/2023,Archived,Principal AI/ML Engineer,closed,Janice Jefferson,Donna Martinez,sourced,Talent Sourcer Outreach,Archived,Applied,Not qualified,,10/01/2023,,,,,
CAND-000851,R-ENG-1001-JustKaizen-0287,09/25/2023,Archived,Principal AI/ML Engineer,closed,Janice Jefferson,Donna Martinez,agency,Agency,Archived,Applied,Not qualified,,10/05/2023,,,,,
CAND-000852,R-ENG-1001-JustKaizen-0288,01/01/2021,Hired,Staff Software Engineer,closed,Kathleen Clark,Christine Lynch,referred,Referral,Hired,Hired,,,01/06/2021,01/19/2021,01/26/2021,02/07/2021,02/10/2021,02/28/2021
CAND-000853,R-ENG-1001-JustKaizen-0288,01/01/2021,Archived,Staff Software Engineer,closed,Kathleen Clark,Christine Lynch,applied,Glassdoor,Archived,Phone Screen,Not qualified,,01/04/2021,01/11/2021,01/18/2021,,,
CAND-000854,R-ENG-1001-JustKaizen-0288,01/01/2021,Archived,Staff Software Engineer,closed,Kathleen Clark,Christine Lynch,sourced,LinkedIn,Archived,Phone Screen,Not qualified,,01/18/2021,01/25/2021,02/01/2021,,,
CAND-000855,R-ENG-1001-JustKaizen-0288,01/01/2021,Archived,Staff Software Engineer,closed,Kathleen Clark,Christine Lynch,referred,Referral,Archived,Phone Screen,Not qualified,,01/16/2021,01/23/2021,01/30/2021,,,
CAND-000856,R-ENG-1001-JustKaizen-0289,03/28/2024,Hired,Staff AI/ML Engineer,closed,Michael Clements,Mark Steele,referred,Referral,Hired,Hired,,,04/10/2024,04/24/2024,05/03/2024,05/11/2024,05/13/2024,06/01/2024
