employee_id,effective_date,change_type,old_department,new_department,old_sub_department,new_sub_department,old_job_level,new_job_level,old_job_title,new_job_title,old_manager_id,new_manager_id
llin@justkaizen.com,01/26/2025,Hire,,Sales,,Account Executive,,P2,,Account Executive,,bnolan@justkaizen.com
chernandez@justkaizen.com,07/01/2021,Hire,,Sales,,Sales Engineering,,P1,,Associate Sales Engineer,,dbutler@justkaizen.com
bramos@justkaizen.com,07/15/2022,Hire,,Sales,,SDR,,P2,,Sales Development Representative,,asingleton@justkaizen.com
bramos@justkaizen.com,06/17/2023,Promotion,Sales,Sales,SDR,SDR,P1,P2,Associate Sales Development Representative,Sales Development Representative,asingleton@justkaizen.com,asingleton@justkaizen.com
ehill@justkaizen.com,06/23/2021,Hire,,Sales,,Account Executive,,P3,,Senior Account Executive,,mgallagher@justkaizen.com
aromero@justkaizen.com,06/10/2021,Hire,,Sales,,Sales Engineering,,P2,,Sales Engineer,,gharper@justkaizen.com
aromero@justkaizen.com,03/26/2023,Promotion,Sales,Sales,Sales Engineering,Sales Engineering,P1,P2,Associate Sales Engineer,Sales Engineer,gharper@justkaizen.com,gharper@justkaizen.com
ehayes@justkaizen.com,08/09/2023,Hire,,Sales,,SDR,,P2,,Sales Development Representative,,randerson2@justkaizen.com
ehayes@justkaizen.com,03/23/2024,Promotion,Sales,Sales,SDR,SDR,P1,P2,Associate Sales Development Representative,Sales Development Representative,randerson2@justkaizen.com,randerson2@justkaizen.com
adecker@justkaizen.com,09/08/2020,Hire,,Sales,,Enterprise Sales,,P3,,Senior Enterprise Account Executive,,kjimenez@justkaizen.com
blin@justkaizen.com,01/28/2024,Hire,,Sales,,Enterprise Sales,,P3,,Senior Enterprise Account Executive,,gclayton@justkaizen.com
sgilbert2@justkaizen.com,03/01/2025,Hire,,Sales,,SDR,,P2,,Sales Development Representative,,ewilliams2@justkaizen.com
kford@justkaizen.com,02/27/2022,Hire,,Sales,,Account Management,,P1,,Associate Account Manager,,dkim@justkaizen.com
kconner@justkaizen.com,04/02/2024,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,cmurphy@justkaizen.com
scole@justkaizen.com,04/19/2022,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,cmurphy@justkaizen.com
rpearson@justkaizen.com,02/18/2022,Hire,,Sales,,Sales Engineering,,P3,,Senior Sales Engineer,,gclayton@justkaizen.com
falvarez@justkaizen.com,03/19/2024,Hire,,Sales,,Account Executive,,P2,,Account Executive,,afleming@justkaizen.com
bbrown@justkaizen.com,05/18/2021,Hire,,Sales,,Enterprise Sales,,P1,,Associate Enterprise Account Executive,,aroberts@justkaizen.com
bnolan@justkaizen.com,10/19/2023,Hire,,Sales,,Enterprise Sales,,P3,,Senior Enterprise Account Executive,,chicks@justkaizen.com
gklein@justkaizen.com,02/06/2024,Hire,,Sales,,Account Management,,P1,,Associate Account Manager,,spaul@justkaizen.com
jthompson@justkaizen.com,04/16/2020,Hire,,Sales,,Revenue Operations,,P3,,Senior Revenue Operations Analyst,,mgallagher@justkaizen.com
dkim@justkaizen.com,08/10/2022,Hire,,Sales,,SDR,,P2,,Sales Development Representative,,jcollins2@justkaizen.com
jmills@justkaizen.com,02/19/2021,Hire,,Sales,,Revenue Operations,,P2,,Revenue Operations Analyst,,jowen@justkaizen.com
cwatson@justkaizen.com,07/08/2023,Hire,,Sales,,Sales Engineering,,P2,,Sales Engineer,,mmiller@justkaizen.com
dortiz@justkaizen.com,08/26/2021,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,shernandez2@justkaizen.com
gharper@justkaizen.com,02/10/2022,Hire,,Sales,,Account Management,,P3,,Senior Account Manager,,cmurphy@justkaizen.com
rholland@justkaizen.com,05/07/2024,Hire,,Sales,,Account Management,,P1,,Associate Account Manager,,sspencer@justkaizen.com
adavis2@justkaizen.com,02/25/2019,Hire,,Sales,,Account Executive,,P3,,Senior Account Executive,,ledwards@justkaizen.com
mmitchell@justkaizen.com,12/04/2020,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,jgilbert@justkaizen.com
ndouglas@justkaizen.com,06/01/2024,Hire,,Sales,,Sales Engineering,,P1,,Associate Sales Engineer,,rhicks@justkaizen.com
smarks@justkaizen.com,06/23/2024,Hire,,Sales,,Revenue Operations,,P3,,Senior Revenue Operations Analyst,,jgilbert@justkaizen.com
gaguilar@justkaizen.com,11/06/2023,Hire,,Sales,,Enterprise Sales,,P2,,Enterprise Account Executive,,afleming@justkaizen.com
cbailey@justkaizen.com,12/21/2022,Hire,,Sales,,Enterprise Sales,,P1,,Associate Enterprise Account Executive,,cmitchell@justkaizen.com
whale@justkaizen.com,11/12/2021,Hire,,Sales,,Account Management,,P3,,Senior Account Manager,,wanderson@justkaizen.com
jlarson@justkaizen.com,03/06/2021,Hire,,Sales,,Sales Engineering,,P3,,Senior Sales Engineer,,jgilbert@justkaizen.com
jlarson@justkaizen.com,03/21/2023,Promotion,Sales,Sales,Sales Engineering,Sales Engineering,P2,P3,Sales Engineer,Senior Sales Engineer,jgilbert@justkaizen.com,jgilbert@justkaizen.com
tcollins@justkaizen.com,01/14/2021,Hire,,Sales,,SDR,,P2,,Sales Development Representative,,kconner@justkaizen.com
jconner@justkaizen.com,08/25/2020,Hire,,Sales,,Account Executive,,P2,,Account Executive,,mhenderson@justkaizen.com
rsantiago@justkaizen.com,08/16/2023,Hire,,Sales,,Account Management,,P1,,Associate Account Manager,,dsmith@justkaizen.com
srodgers@justkaizen.com,10/19/2021,Hire,,Sales,,Enterprise Sales,,P3,,Senior Enterprise Account Executive,,llee@justkaizen.com
srodgers@justkaizen.com,06/06/2023,Promotion,Sales,Sales,Enterprise Sales,Enterprise Sales,P2,P3,Enterprise Account Executive,Senior Enterprise Account Executive,llee@justkaizen.com,llee@justkaizen.com
gfox@justkaizen.com,08/09/2024,Hire,,Sales,,Sales Engineering,,P2,,Sales Engineer,,lmoreno@justkaizen.com
mhenderson@justkaizen.com,11/10/2022,Hire,,Sales,,Sales Engineering,,P3,,Senior Sales Engineer,,aroberts2@justkaizen.com
icox@justkaizen.com,01/10/2020,Hire,,Sales,,Account Executive,,P2,,Account Executive,,asingleton@justkaizen.com
clewis@justkaizen.com,08/31/2021,Hire,,Sales,,Revenue Operations,,P1,,Associate Revenue Operations Analyst,,tcombs@justkaizen.com
ttucker@justkaizen.com,03/24/2022,Hire,,Sales,,Account Executive,,P3,,Senior Account Executive,,wanderson@justkaizen.com
ttucker@justkaizen.com,09/28/2022,Promotion,Sales,Sales,Account Executive,Account Executive,P2,P3,Account Executive,Senior Account Executive,wanderson@justkaizen.com,wanderson@justkaizen.com
dtaylor@justkaizen.com,12/02/2024,Hire,,Sales,,Enterprise Sales,,P3,,Senior Enterprise Account Executive,,kjimenez@justkaizen.com
arichard@justkaizen.com,08/30/2022,Hire,,Sales,,Account Executive,,P2,,Account Executive,,kconner@justkaizen.com
bwise@justkaizen.com,09/04/2020,Hire,,Sales,,Enterprise Sales,,P2,,Enterprise Account Executive,,smitchell@justkaizen.com
bwise@justkaizen.com,12/19/2022,Promotion,Sales,Sales,Enterprise Sales,Enterprise Sales,P1,P2,Associate Enterprise Account Executive,Enterprise Account Executive,smitchell@justkaizen.com,smitchell@justkaizen.com
rstephenson@justkaizen.com,09/10/2021,Hire,,Sales,,Account Management,,P2,,Account Manager,,tjoyce@justkaizen.com
rstephenson@justkaizen.com,06/03/2023,Promotion,Sales,Sales,Account Management,Account Management,P1,P2,Associate Account Manager,Account Manager,tjoyce@justkaizen.com,tjoyce@justkaizen.com
arogers@justkaizen.com,07/02/2022,Hire,,Sales,,Revenue Operations,,P2,,Revenue Operations Analyst,,hjohnson@justkaizen.com
randerson2@justkaizen.com,08/08/2020,Hire,,Sales,,Enterprise Sales,,P3,,Senior Enterprise Account Executive,,chicks@justkaizen.com
jmartin2@justkaizen.com,02/20/2025,Hire,,Sales,,Sales Engineering,,P1,,Associate Sales Engineer,,zhill@justkaizen.com
swise@justkaizen.com,12/19/2020,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,kwilliams2@justkaizen.com
rmartin@justkaizen.com,08/23/2022,Hire,,Sales,,Enterprise Sales,,P2,,Enterprise Account Executive,,smarks@justkaizen.com
jjenkins@justkaizen.com,02/22/2022,Hire,,Sales,,SDR,,P2,,Sales Development Representative,,jwashington@justkaizen.com
myoung@justkaizen.com,07/04/2024,Hire,,Sales,,Account Executive,,P1,,Associate Account Executive,,bwise@justkaizen.com
jmitchell@justkaizen.com,03/12/2021,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,kgriffith@justkaizen.com
pcole@justkaizen.com,02/13/2022,Hire,,Sales,,Account Management,,P3,,Senior Account Manager,,chicks@justkaizen.com
pcole@justkaizen.com,09/03/2023,Promotion,Sales,Sales,Account Management,Account Management,P2,P3,Account Manager,Senior Account Manager,chicks@justkaizen.com,chicks@justkaizen.com
jcollins2@justkaizen.com,09/29/2021,Hire,,Sales,,Account Management,,P3,,Senior Account Manager,,kwilliams2@justkaizen.com
jcollins2@justkaizen.com,06/09/2023,Promotion,Sales,Sales,Account Management,Account Management,P2,P3,Account Manager,Senior Account Manager,kwilliams2@justkaizen.com,kwilliams2@justkaizen.com
rharrison@justkaizen.com,08/23/2021,Hire,,Sales,,Account Executive,,P2,,Account Executive,,ewilliams2@justkaizen.com
rrichardson@justkaizen.com,02/05/2022,Hire,,Sales,,Account Management,,P1,,Associate Account Manager,,aromero@justkaizen.com
tjoyce@justkaizen.com,03/18/2024,Hire,,Sales,,Revenue Operations,,P3,,Senior Revenue Operations Analyst,,kwilliams2@justkaizen.com
scampbell@justkaizen.com,09/24/2021,Hire,,Sales,,Sales Engineering,,P1,,Associate Sales Engineer,,jglass2@justkaizen.com
jrose@justkaizen.com,06/10/2023,Hire,,Sales,,Revenue Operations,,P1,,Associate Revenue Operations Analyst,,rmartin@justkaizen.com
vmontoya@justkaizen.com,12/24/2024,Hire,,Sales,,Account Management,,P3,,Senior Account Manager,,lrobertson@justkaizen.com
rtaylor@justkaizen.com,04/12/2021,Hire,,Sales,,Account Management,,P2,,Account Manager,,afleming@justkaizen.com
ddavidson2@justkaizen.com,03/06/2023,Hire,,Sales,,Enterprise Sales,,P1,,Associate Enterprise Account Executive,,mle2@justkaizen.com
sspencer@justkaizen.com,06/24/2021,Hire,,Sales,,Account Management,,P2,,Account Manager,,czavala@justkaizen.com
asingleton@justkaizen.com,05/04/2022,Hire,,Sales,,Account Executive,,P3,,Senior Account Executive,,mgallagher@justkaizen.com
asingleton@justkaizen.com,09/14/2023,Promotion,Sales,Sales,Account Executive,Account Executive,P2,P3,Account Executive,Senior Account Executive,mgallagher@justkaizen.com,mgallagher@justkaizen.com
smitchell@justkaizen.com,07/10/2023,Hire,,Sales,,Account Executive,,P3,,Senior Account Executive,,kjimenez@justkaizen.com
pnelson@justkaizen.com,08/17/2024,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,shernandez2@justkaizen.com
shernandez@justkaizen.com,11/17/2024,Hire,,Sales,,Account Management,,P3,,Senior Account Manager,,lowens@justkaizen.com
jpotts@justkaizen.com,07/13/2022,Hire,,Sales,,Account Executive,,P3,,Senior Account Executive,,cmurphy@justkaizen.com
jpotts@justkaizen.com,11/28/2023,Promotion,Sales,Sales,Account Executive,Account Executive,P2,P3,Account Executive,Senior Account Executive,cmurphy@justkaizen.com,cmurphy@justkaizen.com
dhayes@justkaizen.com,07/03/2024,Hire,,Sales,,SDR,,P1,,Associate Sales Development Representative,,aroberts@justkaizen.com
hjohnson@justkaizen.com,08/05/2020,Hire,,Sales,,Account Management,,P3,,Senior Account Manager,,mjohnson6@justkaizen.com
hjohnson@justkaizen.com,11/26/2022,Promotion,Sales,Sales,Account Management,Account Management,P2,P3,Account Manager,Senior Account Manager,mjohnson6@justkaizen.com,mjohnson6@justkaizen.com
ashaw2@justkaizen.com,10/29/2022,Hire,,Sales,,Sales Engineering,,P3,,Senior Sales Engineer,,hmorales@justkaizen.com
ashaw2@justkaizen.com,10/21/2023,Promotion,Sales,Sales,Sales Engineering,Sales Engineering,P2,P3,Sales Engineer,Senior Sales Engineer,hmorales@justkaizen.com,hmorales@justkaizen.com
cvang@justkaizen.com,09/07/2024,Hire,,Sales,,Account Executive,,P1,,Associate Account Executive,,tcombs@justkaizen.com
jjohnson4@justkaizen.com,09/28/2023,Hire,,Sales,,Sales Engineering,,P3,,Senior Sales Engineer,,lowens@justkaizen.com
tcombs@justkaizen.com,07/28/2020,Hire,,Sales,,Account Executive,,P2,,Account Executive,,whale@justkaizen.com
dmoody@justkaizen.com,06/05/2020,Hire,,Sales,,Account Management,,P3,,Senior Account Manager,,cmurphy@justkaizen.com
cmitchell@justkaizen.com,10/28/2020,Hire,,Sales,,SDR,,P2,,Sales Development Representative,,smitchell@justkaizen.com
rhorton@justkaizen.com,09/08/2021,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,shernandez2@justkaizen.com
cthornton@justkaizen.com,07/12/2024,Hire,,Sales,,Account Executive,,P2,,Account Executive,,dgreen@justkaizen.com
jsmith3@justkaizen.com,08/24/2022,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,gclayton@justkaizen.com
ascott@justkaizen.com,11/15/2020,Hire,,Sales,,Enterprise Sales,,P3,,Senior Enterprise Account Executive,,hwilliams2@justkaizen.com
sdunn@justkaizen.com,12/10/2022,Hire,,Sales,,Revenue Operations,,P2,,Revenue Operations Analyst,,bwalsh@justkaizen.com
mrose@justkaizen.com,10/20/2022,Hire,,Sales,,Sales Engineering,,P2,,Sales Engineer,,pcole@justkaizen.com
aroberts@justkaizen.com,11/12/2020,Hire,,Sales,,Enterprise Sales,,P2,,Enterprise Account Executive,,jpotts@justkaizen.com
ewilliams@justkaizen.com,09/15/2023,Hire,,Sales,,Account Executive,,P3,,Senior Account Executive,,wanderson@justkaizen.com
jbauer@justkaizen.com,04/16/2018,Hire,,Sales,,Account Executive,,P2,,Account Executive,,asingleton@justkaizen.com
jbauer@justkaizen.com,09/23/2021,Promotion,Sales,Sales,Account Executive,Account Executive,P1,P2,Associate Account Executive,Account Executive,asingleton@justkaizen.com,asingleton@justkaizen.com
jrodriguez@justkaizen.com,11/06/2024,Hire,,Sales,,Account Management,,P1,,Associate Account Manager,,aroberts@justkaizen.com
tcarlson@justkaizen.com,07/15/2022,Hire,,Sales,,Account Management,,P2,,Account Manager,,kburton@justkaizen.com
arobertson2@justkaizen.com,07/27/2020,Hire,,Sales,,Account Management,,P1,,Associate Account Manager,,rstephenson@justkaizen.com
dthomas@justkaizen.com,07/31/2021,Hire,,Sales,,Account Executive,,P3,,Senior Account Executive,,lowens@justkaizen.com
jmendez@justkaizen.com,09/18/2021,Hire,,Sales,,Sales Engineering,,P1,,Associate Sales Engineer,,rstephenson@justkaizen.com
dbutler@justkaizen.com,11/21/2019,Hire,,Sales,,Sales Engineering,,P2,,Sales Engineer,,hreyes@justkaizen.com
dbutler@justkaizen.com,08/02/2022,Promotion,Sales,Sales,Sales Engineering,Sales Engineering,P1,P2,Associate Sales Engineer,Sales Engineer,hreyes@justkaizen.com,hreyes@justkaizen.com
mmiller@justkaizen.com,05/07/2022,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,mruiz@justkaizen.com
wjones@justkaizen.com,11/22/2022,Hire,,Sales,,Revenue Operations,,P1,,Associate Revenue Operations Analyst,,zhill@justkaizen.com
jromero@justkaizen.com,10/12/2022,Hire,,Sales,,Account Executive,,P2,,Account Executive,,smarks@justkaizen.com
jromero@justkaizen.com,12/26/2023,Promotion,Sales,Sales,Account Executive,Account Executive,P1,P2,Associate Account Executive,Account Executive,smarks@justkaizen.com,smarks@justkaizen.com
wspencer@justkaizen.com,03/27/2021,Hire,,Sales,,Account Management,,P2,,Account Manager,,dgreen@justkaizen.com
jharrison@justkaizen.com,04/18/2024,Hire,,Sales,,Account Executive,,P3,,Senior Account Executive,,shernandez2@justkaizen.com
czavala@justkaizen.com,10/11/2020,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,wanderson@justkaizen.com
czavala@justkaizen.com,11/27/2022,Promotion,Sales,Sales,SDR,SDR,P2,P3,Sales Development Representative,Senior Sales Development Representative,wanderson@justkaizen.com,wanderson@justkaizen.com
dsmith@justkaizen.com,12/15/2024,Hire,,Sales,,SDR,,P2,,Sales Development Representative,,whale@justkaizen.com
kcooper@justkaizen.com,12/06/2021,Hire,,Sales,,Account Management,,P2,,Account Manager,,mmiller2@justkaizen.com
nfuller@justkaizen.com,09/01/2018,Hire,,Sales,,Account Executive,,P2,,Account Executive,,kburton@justkaizen.com
pmoss@justkaizen.com,09/08/2022,Hire,,Sales,,SDR,,P1,,Associate Sales Development Representative,,jjenkins@justkaizen.com
ewilliams2@justkaizen.com,01/16/2020,Hire,,Sales,,Enterprise Sales,,P3,,Senior Enterprise Account Executive,,cmurphy@justkaizen.com
kli@justkaizen.com,01/25/2025,Hire,,Sales,,Sales Engineering,,P3,,Senior Sales Engineer,,kgriffith@justkaizen.com
cmaxwell@justkaizen.com,01/05/2022,Hire,,Sales,,Account Executive,,P1,,Associate Account Executive,,rstephenson@justkaizen.com
jdominguez@justkaizen.com,05/24/2023,Hire,,Sales,,Account Executive,,P2,,Account Executive,,jsmith3@justkaizen.com
jdominguez@justkaizen.com,12/04/2023,Promotion,Sales,Sales,Account Executive,Account Executive,P1,P2,Associate Account Executive,Account Executive,jsmith3@justkaizen.com,jsmith3@justkaizen.com
mcain@justkaizen.com,01/03/2025,Hire,,Sales,,Account Executive,,P3,,Senior Account Executive,,lowens@justkaizen.com
aparsons@justkaizen.com,11/23/2021,Hire,,Sales,,Enterprise Sales,,P1,,Associate Enterprise Account Executive,,jcarter@justkaizen.com
jcarter@justkaizen.com,12/04/2022,Hire,,Sales,,Account Executive,,P2,,Account Executive,,gharper@justkaizen.com
jcarter@justkaizen.com,01/19/2024,Promotion,Sales,Sales,Account Executive,Account Executive,P1,P2,Associate Account Executive,Account Executive,gharper@justkaizen.com,gharper@justkaizen.com
agonzalez2@justkaizen.com,02/03/2021,Hire,,Sales,,Enterprise Sales,,P2,,Enterprise Account Executive,,jowen@justkaizen.com
amahoney@justkaizen.com,12/14/2021,Hire,,Sales,,Account Executive,,P3,,Senior Account Executive,,shernandez2@justkaizen.com
jhays@justkaizen.com,08/21/2022,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,chicks@justkaizen.com
jhays@justkaizen.com,12/06/2023,Promotion,Sales,Sales,SDR,SDR,P2,P3,Sales Development Representative,Senior Sales Development Representative,chicks@justkaizen.com,chicks@justkaizen.com
jking@justkaizen.com,06/14/2024,Hire,,Sales,,Account Management,,P3,,Senior Account Manager,,hwilliams2@justkaizen.com
plee@justkaizen.com,04/25/2019,Hire,,Sales,,Account Executive,,P1,,Associate Account Executive,,aspencer@justkaizen.com
mnorman@justkaizen.com,01/13/2022,Hire,,Sales,,Account Executive,,P2,,Account Executive,,mmiller2@justkaizen.com
mnorman@justkaizen.com,08/06/2023,Promotion,Sales,Sales,Account Executive,Account Executive,P1,P2,Associate Account Executive,Account Executive,mmiller2@justkaizen.com,mmiller2@justkaizen.com
srivera@justkaizen.com,04/10/2024,Hire,,Sales,,Account Executive,,P3,,Senior Account Executive,,shernandez2@justkaizen.com
brichardson@justkaizen.com,06/20/2024,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,aroberts2@justkaizen.com
spaul@justkaizen.com,02/07/2021,Hire,,Sales,,SDR,,P2,,Sales Development Representative,,jmorris2@justkaizen.com
phughes@justkaizen.com,02/13/2022,Hire,,Sales,,SDR,,P3,,Senior Sales Development Representative,,mjohnson6@justkaizen.com
vcrawford@justkaizen.com,11/09/2019,Hire,,Sales,,SDR,,P2,,Sales Development Representative,,ctyler@justkaizen.com
vcrawford@justkaizen.com,06/12/2022,Promotion,Sales,Sales,SDR,SDR,P1,P2,Associate Sales Development Representative,Sales Development Representative,ctyler@justkaizen.com,ctyler@justkaizen.com
jglass2@justkaizen.com,07/15/2021,Hire,,Sales,,SDR,,P2,,Sales Development Representative,,jjackson@justkaizen.com
jowen@justkaizen.com,11/15/2024,Hire,,Sales,,Account Management,,P3,,Senior Account Manager,,lrobertson@justkaizen.com
