Question_ID,Reviewee_Email,Cycle_Name,Reviewer_Name,Reviewer_email,Reviewee_Name,Question,Score,Score_Description,Calibrated_Score,Calibrated_Score_Description,Response_Text,Response_Type
Qb51828d522f3,mmiller@justkaizen.com,2023 Mid-Year Review Cycle,Matthew Ruiz,mruiz@justkaizen.com,Mary Miller,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q67f56ca53792,wspencer@justkaizen.com,2023 Mid-Year Review Cycle,Deborah Green,dgreen@justkaizen.com,William Spencer,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qb0f34686f7bd,czavala@justkaizen.com,2023 Mid-Year Review Cycle,William Anderson,wanderson@justkaizen.com,Cynthia Zavala,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q7579b5f57796,kcooper@justkaizen.com,2023 Mid-Year Review Cycle,Monica Miller,mmiller2@justkaizen.com,Kristina Cooper,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q759ad7a394d8,nfuller@justkaizen.com,2023 Mid-Year Review Cycle,Kathleen Burton,kburton@justkaizen.com,Nicholas Fuller,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q002a62d69292,ewilliams2@justkaizen.com,2023 Mid-Year Review Cycle,Christopher Murphy,cmurphy@justkaizen.com,Evelyn Williams,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q376f48dab31f,cmaxwell@justkaizen.com,2023 Mid-Year Review Cycle,Russell Stephenson,rstephenson@justkaizen.com,Christopher Maxwell,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q0e9340593543,aparsons@justkaizen.com,2023 Mid-Year Review Cycle,Judith Carter,jcarter@justkaizen.com,Arthur Parsons,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q5d438ce14929,agonzalez2@justkaizen.com,2023 Mid-Year Review Cycle,Joseph Owen,jowen@justkaizen.com,Andrew Gonzalez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qfe3a370074f2,amahoney@justkaizen.com,2023 Mid-Year Review Cycle,Sarah Hernandez,shernandez2@justkaizen.com,Andrew Mahoney,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qfe5fab8b3275,plee@justkaizen.com,2023 Mid-Year Review Cycle,Alexander Spencer,aspencer@justkaizen.com,Paul Lee,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Qa82f004c4aa0,mnorman@justkaizen.com,2023 Mid-Year Review Cycle,Monica Miller,mmiller2@justkaizen.com,Michael Norman,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q424323464891,spaul@justkaizen.com,2023 Mid-Year Review Cycle,Joshua Morris,jmorris2@justkaizen.com,Stacy Paul,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q5ffc3992347c,phughes@justkaizen.com,2023 Mid-Year Review Cycle,Melissa Johnson,mjohnson6@justkaizen.com,Patricia Hughes,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q6ec556633716,vcrawford@justkaizen.com,2023 Mid-Year Review Cycle,Charles Tyler,ctyler@justkaizen.com,Valerie Crawford,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q6ba6c87f2067,jglass2@justkaizen.com,2023 Mid-Year Review Cycle,Jonathan Jackson,jjackson@justkaizen.com,Jonathan Glass,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q54073701aed5,mmiller2@justkaizen.com,2023 Mid-Year Review Cycle,Monica Gallagher,mgallagher@justkaizen.com,Monica Miller,Performance Category,1,1 - Outstanding, --, --, --,manager
Q409c472fce85,lshort@justkaizen.com,2023 Mid-Year Review Cycle,Sandy Dunn,sdunn@justkaizen.com,Lance Short,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8612e2f62175,jmorris2@justkaizen.com,2023 Mid-Year Review Cycle,Christina Hicks,chicks@justkaizen.com,Joshua Morris,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qc5bdbf26ca71,bguerrero@justkaizen.com,2023 Mid-Year Review Cycle,James Larson,jlarson@justkaizen.com,Bobby Guerrero,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q73459ee282d5,emorrison@justkaizen.com,2023 Mid-Year Review Cycle,Matthew Le,mle2@justkaizen.com,Elizabeth Morrison,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q38583833040f,rnorris@justkaizen.com,2023 Mid-Year Review Cycle,Donna Hendricks,dhendricks@justkaizen.com,Ronald Norris,Performance Category,1,1 - Outstanding, --, --, --,manager
Q4a1fb08b17bf,hwilliams@justkaizen.com,2023 Mid-Year Review Cycle,Joseph Collins,jcollins2@justkaizen.com,Heather Williams,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qca6b1a01c117,sgomez@justkaizen.com,2023 Mid-Year Review Cycle,Heather Williams,hwilliams2@justkaizen.com,Sheila Gomez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q4ef268d3b83d,zhill@justkaizen.com,2023 Mid-Year Review Cycle,Gina Harper,gharper@justkaizen.com,Zachary Hill,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qdd4b643d92a5,vgould@justkaizen.com,2023 Mid-Year Review Cycle,Laura Lee,llee@justkaizen.com,Veronica Gould,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qc3394b4a3ad3,bwalsh@justkaizen.com,2023 Mid-Year Review Cycle,Holly Morales,hmorales@justkaizen.com,Benjamin Walsh,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qdf0d8960109a,howen@justkaizen.com,2023 Mid-Year Review Cycle,Kristy Bryan,kbryan@justkaizen.com,Heidi Owen,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qc16840a3c9d7,aosborne@justkaizen.com,2023 Mid-Year Review Cycle,Kathryn Williams,kwilliams2@justkaizen.com,Austin Osborne,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q3892d7c766dd,mrush@justkaizen.com,2023 Mid-Year Review Cycle,Nancy Porter,nporter@justkaizen.com,Meghan Rush,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf32acd9da40a,jhines@justkaizen.com,2023 Mid-Year Review Cycle,Charles Tyler,ctyler@justkaizen.com,Jacqueline Hines,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q6d62d8eb2993,dwilson2@justkaizen.com,2023 Mid-Year Review Cycle,Steven Wallace,swallace2@justkaizen.com,David Wilson,Performance Category,1,1 - Outstanding, --, --, --,manager
Qf8a25d962e74,dgreen@justkaizen.com,2023 Mid-Year Review Cycle,Janet Gilbert,jgilbert@justkaizen.com,Deborah Green,Performance Category,1,1 - Outstanding, --, --, --,manager
Q53c7694ff464,dhendricks@justkaizen.com,2023 Mid-Year Review Cycle,Tina Silva,tsilva@justkaizen.com,Donna Hendricks,Performance Category,1,1 - Outstanding, --, --, --,manager
Q2e9c39f9272d,jmartinez@justkaizen.com,2023 Mid-Year Review Cycle,Brian Nolan,bnolan@justkaizen.com,John Martinez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q48b3b5c9bf70,shayes@justkaizen.com,2023 Mid-Year Review Cycle,Joanna Frazier,jfrazier@justkaizen.com,Samuel Hayes,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q20461798b120,sjoseph@justkaizen.com,2023 Mid-Year Review Cycle,Matthew Ruiz,mruiz@justkaizen.com,Samuel Joseph,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qc531e49e1a5f,tlittle@justkaizen.com,2023 Mid-Year Review Cycle,Kathleen Burton,kburton@justkaizen.com,Tammy Little,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q0404ddabe2cd,bharris@justkaizen.com,2023 Mid-Year Review Cycle,Michael Cisneros,mcisneros@justkaizen.com,Barbara Harris,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q7a8a0a76581b,ctyler@justkaizen.com,2023 Mid-Year Review Cycle,Sarah Hernandez,shernandez2@justkaizen.com,Charles Tyler,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q44e46a17719e,aspencer@justkaizen.com,2023 Mid-Year Review Cycle,Ralph Anderson,randerson2@justkaizen.com,Alexander Spencer,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q5c28fe339a50,jlara@justkaizen.com,2023 Mid-Year Review Cycle,Charles Thornton,cthornton@justkaizen.com,Jacob Lara,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q89910c5e2e09,jsalazar@justkaizen.com,2023 Mid-Year Review Cycle,Benjamin Walsh,bwalsh@justkaizen.com,Juan Salazar,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q14be1e4a9642,khammond@justkaizen.com,2023 Mid-Year Review Cycle,Shelly Spencer,sspencer@justkaizen.com,Kelly Hammond,Performance Category,1,1 - Outstanding, --, --, --,manager
Q9cfe28daec72,mjones@justkaizen.com,2023 Mid-Year Review Cycle,Kathryn Williams,kwilliams2@justkaizen.com,Madeline Jones,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf6abf2501b29,rbowman@justkaizen.com,2023 Mid-Year Review Cycle,Anne Roberts,aroberts2@justkaizen.com,Richard Bowman,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q93f54f676d2f,jbartlett@justkaizen.com,2023 Mid-Year Review Cycle,Debra Wright,dwright@justkaizen.com,Jeffrey Bartlett,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q23c49dbf0507,bmartin@justkaizen.com,2023 Mid-Year Review Cycle,Luis Owens,lowens@justkaizen.com,Brittany Martin,Performance Category,1,1 - Outstanding, --, --, --,manager
Qc14816bcc122,ssingleton@justkaizen.com,2023 Mid-Year Review Cycle,Monica Miller,mmiller2@justkaizen.com,Stephanie Singleton,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q47049836a50e,eferguson@justkaizen.com,2023 Mid-Year Review Cycle,Jeffrey Potts,jpotts@justkaizen.com,Eric Ferguson,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q6e16e92e184d,jjackson@justkaizen.com,2023 Mid-Year Review Cycle,Mark Harvey,mharvey@justkaizen.com,Jonathan Jackson,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q59a0f57d9705,tmoore@justkaizen.com,2023 Mid-Year Review Cycle,Nicholas Fuller,nfuller@justkaizen.com,Teresa Moore,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q2a7298cb3b03,mle2@justkaizen.com,2023 Mid-Year Review Cycle,Jonathan Jackson,jjackson@justkaizen.com,Matthew Le,Performance Category,1,1 - Outstanding, --, --, --,manager
Q76f5ece15b84,lkirby@justkaizen.com,2023 Mid-Year Review Cycle,George Clayton,gclayton@justkaizen.com,Larry Kirby,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qb0f4f990fcab,kbryan@justkaizen.com,2023 Mid-Year Review Cycle,Andrew Mahoney,amahoney@justkaizen.com,Kristy Bryan,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qd3a48dc59075,mray@justkaizen.com,2023 Mid-Year Review Cycle,Anita Fleming,afleming@justkaizen.com,Margaret Ray,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qfdbe349a1a68,jfowler@justkaizen.com,2023 Mid-Year Review Cycle,Richard Bowman,rbowman@justkaizen.com,Jennifer Fowler,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q621a6347746c,kburton@justkaizen.com,2023 Mid-Year Review Cycle,Debra Wright,dwright@justkaizen.com,Kathleen Burton,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q171b0e2b7f96,dfrye@justkaizen.com,2023 Mid-Year Review Cycle,Monica Miller,mmiller2@justkaizen.com,Dylan Frye,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q9d11c7e86cbe,abrown@justkaizen.com,2023 Mid-Year Review Cycle,Joan Smith,jsmith3@justkaizen.com,Angel Brown,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q2b484980f82a,jwashington@justkaizen.com,2023 Mid-Year Review Cycle,Mark Harvey,mharvey@justkaizen.com,Jeffrey Washington,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q568028fa2d1b,ehiggins@justkaizen.com,2023 Mid-Year Review Cycle,Kristy Bryan,kbryan@justkaizen.com,Erik Higgins,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q07d381b1e50e,wanderson@justkaizen.com,2023 Mid-Year Review Cycle,Vincent Lewis,vlewis@justkaizen.com,William Anderson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8fd74857ed23,aroberts2@justkaizen.com,2023 Mid-Year Review Cycle,Jessica Khan,jkhan2@justkaizen.com,Anne Roberts,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q108aeb8a9e1d,ledwards@justkaizen.com,2023 Mid-Year Review Cycle,Alicia Edwards,aedwards@justkaizen.com,Laura Edwards,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q7f00dbc7f9aa,pjimenez@justkaizen.com,2023 Mid-Year Review Cycle,Joshua Boone,jboone@justkaizen.com,Phillip Jimenez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qff8b0600006d,kjimenez@justkaizen.com,2023 Mid-Year Review Cycle,Vincent Lewis,vlewis@justkaizen.com,Kayla Jimenez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qb16f279b6d18,swagner@justkaizen.com,2023 Mid-Year Review Cycle,Vincent Lewis,vlewis@justkaizen.com,Sierra Wagner,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qc82b1acfbac7,vlewis@justkaizen.com,2023 Mid-Year Review Cycle,Christian Vaughn,cvaughn@justkaizen.com,Vincent Lewis,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q77c4dce543bb,mruiz@justkaizen.com,2023 Mid-Year Review Cycle,Vincent Lewis,vlewis@justkaizen.com,Matthew Ruiz,Performance Category,1,1 - Outstanding, --, --, --,manager
Q0172bd20dc03,jkhan2@justkaizen.com,2023 Mid-Year Review Cycle,Christian Vaughn,cvaughn@justkaizen.com,Jessica Khan,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q64a8d94a298c,mgallagher@justkaizen.com,2023 Mid-Year Review Cycle,Vincent Lewis,vlewis@justkaizen.com,Monica Gallagher,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qbfbeff68ff52,hmorales@justkaizen.com,2023 Mid-Year Review Cycle,Vincent Lewis,vlewis@justkaizen.com,Holly Morales,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Q86e17a0f4da3,llee@justkaizen.com,2023 Mid-Year Review Cycle,Phillip Jimenez,pjimenez@justkaizen.com,Laura Lee,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8a71a8500bff,jjones3@justkaizen.com,2023 Mid-Year Review Cycle,Jessica Khan,jkhan2@justkaizen.com,Juan Jones,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q675f05b687ad,dhays@justkaizen.com,2023 Mid-Year Review Cycle,Joshua Boone,jboone@justkaizen.com,Diana Hays,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q6af86ce61ee4,rmorgan@justkaizen.com,2023 Mid-Year Review Cycle,Christian Vaughn,cvaughn@justkaizen.com,Rebecca Morgan,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Qa364ea544f0a,bcook@justkaizen.com,2023 Mid-Year Review Cycle,Jessica Khan,jkhan2@justkaizen.com,Breanna Cook,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q552e2d0bab1d,cewing@justkaizen.com,2023 Mid-Year Review Cycle,Phillip Jimenez,pjimenez@justkaizen.com,Christopher Ewing,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qcd63e23ef0fd,pevans@justkaizen.com,2023 Mid-Year Review Cycle,Vincent Lewis,vlewis@justkaizen.com,Patrick Evans,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q2070f65b4ec8,ecabrera@justkaizen.com,2023 Mid-Year Review Cycle,Jessica Khan,jkhan2@justkaizen.com,Elizabeth Cabrera,Performance Category,4,4 - Partially Meets Expectations, --, --, --,manager
Qc0aeb388c54b,rswanson@justkaizen.com,2023 Mid-Year Review Cycle,Phillip Jimenez,pjimenez@justkaizen.com,Robert Swanson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q9712e57bb742,mjohnson6@justkaizen.com,2023 Mid-Year Review Cycle,Jessica Khan,jkhan2@justkaizen.com,Melissa Johnson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qbd157fa62adb,rparsons2@justkaizen.com,2023 Mid-Year Review Cycle,Christian Vaughn,cvaughn@justkaizen.com,Richard Parsons,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf390b1b2960d,kgriffith@justkaizen.com,2023 Mid-Year Review Cycle,Phillip Jimenez,pjimenez@justkaizen.com,Kenneth Griffith,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qce04a2505f69,bjackson@justkaizen.com,2023 Mid-Year Review Cycle,Jessica Khan,jkhan2@justkaizen.com,Brandy Jackson,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q3487da93c85d,mharvey@justkaizen.com,2023 Mid-Year Review Cycle,Alicia Edwards,aedwards@justkaizen.com,Mark Harvey,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qf37e2e52cb98,shernandez2@justkaizen.com,2023 Mid-Year Review Cycle,Phillip Jimenez,pjimenez@justkaizen.com,Sarah Hernandez,Performance Category,1,1 - Outstanding, --, --, --,manager
Q1e0572639cbf,trodriguez@justkaizen.com,2023 Mid-Year Review Cycle,Phillip Jimenez,pjimenez@justkaizen.com,Tiffany Rodriguez,Performance Category,1,1 - Outstanding, --, --, --,manager
Q1cc8c0cb3c01,jhampton@justkaizen.com,2023 Mid-Year Review Cycle,Judy Scott,jscott2@justkaizen.com,Jason Hampton,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q4da644309066,cclark2@justkaizen.com,2023 Mid-Year Review Cycle,John Grant,jgrant@justkaizen.com,Charles Clark,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q1abaab616f82,ebates@justkaizen.com,2023 Mid-Year Review Cycle,Taylor Jones,tjones3@justkaizen.com,Erika Bates,Performance Category,5,5 - Does Not Meet Expectations, --, --, --,manager
Q993e6462ab3d,cbarr@justkaizen.com,2023 Mid-Year Review Cycle,Erica Brewer,ebrewer@justkaizen.com,Carrie Barr,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q8dd91bf94090,ggomez@justkaizen.com,2023 Mid-Year Review Cycle,Debbie Young,dyoung@justkaizen.com,Gordon Gomez,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q2c80ee5fdbe9,llee2@justkaizen.com,2023 Mid-Year Review Cycle,Curtis Maynard,cmaynard@justkaizen.com,Lisa Lee,Performance Category,1,1 - Outstanding, --, --, --,manager
Q7f70ae603bf1,jgrant@justkaizen.com,2023 Mid-Year Review Cycle,Arthur Mcknight,amcknight@justkaizen.com,John Grant,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qa00784555d21,cdudley@justkaizen.com,2023 Mid-Year Review Cycle,Arthur Mcknight,amcknight@justkaizen.com,Courtney Dudley,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q3dccbcbb6261,eroberts@justkaizen.com,2023 Mid-Year Review Cycle,Jason Mack,jmack@justkaizen.com,Edward Roberts,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Q6c6cd6d858ee,dbush@justkaizen.com,2023 Mid-Year Review Cycle,Erica Brewer,ebrewer@justkaizen.com,Daniel Bush,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q25d20596a033,ebailey@justkaizen.com,2023 Mid-Year Review Cycle,Curtis Maynard,cmaynard@justkaizen.com,Evan Bailey,Performance Category,2,2 - Exceeds Expectations, --, --, --,manager
Q2d6a699e5572,tballard@justkaizen.com,2023 Mid-Year Review Cycle,Curtis Maynard,cmaynard@justkaizen.com,Troy Ballard,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qa407cafc6a2e,mreed@justkaizen.com,2023 Mid-Year Review Cycle,Jared Shaw,jshaw@justkaizen.com,Miguel Reed,Performance Category,3,3 - Strong Contributor, --, --, --,manager
Qc12a1dc94009,kfitzpatrick@justkaizen.com,2023 Mid-Year Review Cycle,Blake Elliott,belliott@justkaizen.com,Kimberly Fitzpatrick,Performance Category,3,3 - Strong Contributor, --, --, --,manager
